state_name,jurisdiction_name,agency_name,fee_name,calc_type,rate,unit_label,applies_to,use_subtype,min_units,max_units,min_sqft,max_sqft,service_area_name,description,source_url,legal_citation,effective_date
Colorado,Denver,Denver Water,System Development Charge - Accessory Dwelling Unit (Jul 2026 onwards),tiered,3030,per unit,Accessory Dwelling Units,Accessory Dwelling Unit,,,,,Outside Denver,"Base charge of $3,030 for Accessory Dwelling Units.",https://www.denverwater.org/contractors/construction-information/system-development-charges/2026,,2026-07-01
Colorado,Denver,Denver Water,System Development Charge - Single-family residential (Jan-Jun 2026),tiered,3205,per lot,Single-family residential,Single-Family Detached,,,,,Inside Denver,"Base charge of $3,205 plus $0.86 per sq ft for the first 22,000 sq ft, and $0.43 per sq ft thereafter for Inside Denver properties.",https://www.denverwater.org/contractors/construction-information/system-development-charges/2026,,2026-01-01
Colorado,Denver,Denver Water,System Development Charge - Multifamily (Jul 2026 onwards),tiered,17290,per unit,Multifamily,Multi-Family,,,,,Outside Denver,"$17,290 for the first two dwelling units, $3,790 per unit for the next 6 dwelling units, and $3,030 per unit for units over 8 for Outside Denver properties.",https://www.denverwater.org/contractors/construction-information/system-development-charges/2026,,2026-07-01
Colorado,Denver,Denver Water,System Development Charge - Multifamily (Jul 2026 onwards),tiered,12350,per unit,Multifamily,Multi-Family,,,,,Inside Denver,"$12,350 for the first two dwelling units, $2,710 per unit for the next 6 dwelling units, and $2,170 per unit for units over 8 for Inside Denver properties.",https://www.denverwater.org/contractors/construction-information/system-development-charges/2026,,2026-07-01
Colorado,Denver,Denver Water,System Development Charge - Irrigation only (Jul 2026 onwards),tiered,9570,per lot,Irrigation only,Irrigation,,,,,Outside Denver,"Minimum charge of $9,570 for the first 5,000 sq ft, and $1.53 per sq ft thereafter for Outside Denver properties.",https://www.denverwater.org/contractors/construction-information/system-development-charges/2026,,2026-07-01
Colorado,Denver,Denver Water,System Development Charge - Irrigation only (Jul 2026 onwards),tiered,6830,per lot,Irrigation only,Irrigation,,,,,Inside Denver,"Minimum charge of $6,830 for the first 5,000 sq ft, and $1.09 per sq ft thereafter for Inside Denver properties.",https://www.denverwater.org/contractors/construction-information/system-development-charges/2026,,2026-07-01
Colorado,Denver,Denver Water,System Development Charge - Accessory Dwelling Unit (Jul 2026 onwards),tiered,2170,per unit,Accessory Dwelling Units,Accessory Dwelling Unit,,,,,Inside Denver,"Base charge of $2,170 for Accessory Dwelling Units.",https://www.denverwater.org/contractors/construction-information/system-development-charges/2026,,2026-07-01
Colorado,Denver,Denver Water,System Development Charge - Single-family residential (Jul 2026 onwards),tiered,3380,per lot,Single-family residential,Single-Family Detached,,,,,Inside Denver,"Base charge of $3,380 plus $1.01 per sq ft for the first 22,000 sq ft, and $0.50 per sq ft thereafter for Inside Denver properties.",https://www.denverwater.org/contractors/construction-information/system-development-charges/2026,,2026-07-01
Colorado,Denver,Denver Water,System Development Charge - Irrigation only (Jan-Jun 2026),tiered,6325,per lot,Irrigation only,Irrigation,,,,,Inside Denver,"Minimum charge of $6,325 for the first 5,000 sq ft, and $0.98 per sq ft thereafter for Inside Denver properties.",https://www.denverwater.org/contractors/construction-information/system-development-charges/2026,,2026-01-01
Colorado,Denver,Denver Water,System Development Charge - Multifamily (Jan-Jun 2026),tiered,11195,per unit,Multifamily,Multi-Family,,,,,Inside Denver,"$11,195 for the first two dwelling units, $2,565 per unit for the next 6 dwelling units, and $2,055 per unit for units over 8 for Inside Denver properties.",https://www.denverwater.org/contractors/construction-information/system-development-charges/2026,,2026-01-01
Colorado,Denver,Denver Water,System Development Charge - Accessory Dwelling Unit (Jan-Jun 2026),tiered,2870,per unit,Accessory Dwelling Units,Accessory Dwelling Unit,,,,,Outside Denver,"Base charge of $2,870 for Accessory Dwelling Units.",https://www.denverwater.org/contractors/construction-information/system-development-charges/2026,,2026-01-01
Colorado,Denver,Denver Water,System Development Charge - Multifamily (Jan-Jun 2026),tiered,15675,per unit,Multifamily,Multi-Family,,,,,Outside Denver,"$15,675 for the first two dwelling units, $3,590 per unit for the next 6 dwelling units, and $2,870 per unit for units over 8 for Outside Denver properties.",https://www.denverwater.org/contractors/construction-information/system-development-charges/2026,,2026-01-01
Colorado,Denver,Denver Water,System Development Charge - Irrigation only (Jan-Jun 2026),tiered,8860,per lot,Irrigation only,Irrigation,,,,,Outside Denver,"Minimum charge of $8,860 for the first 5,000 sq ft, and $1.38 per sq ft thereafter for Outside Denver properties.",https://www.denverwater.org/contractors/construction-information/system-development-charges/2026,,2026-01-01
Colorado,Denver,Denver Water,System Development Charge - Single-family residential (Jan-Jun 2026),tiered,4490,per lot,Single-family residential,Single-Family Detached,,,,,Outside Denver,"Base charge of $4,490 plus $1.20 per sq ft for the first 22,000 sq ft, and $0.60 per sq ft thereafter for Outside Denver properties.",https://www.denverwater.org/contractors/construction-information/system-development-charges/2026,,2026-01-01
Colorado,Denver,Denver Water,System Development Charge - Accessory Dwelling Unit (Jan-Jun 2026),tiered,2055,per unit,Accessory Dwelling Units,Accessory Dwelling Unit,,,,,Inside Denver,"Base charge of $2,055 for Accessory Dwelling Units.",https://www.denverwater.org/contractors/construction-information/system-development-charges/2026,,2026-01-01
Colorado,Denver,Denver Water,System Development Charge - Single-Family Residential,tiered,3030,per lot,Single-Family Residential,Single-Family Detached,,,,,Inside Denver,"Base charge of $3,030 plus $0.70 per sq ft for the first 22,000 sq ft, and $0.35 per sq ft thereafter.",https://www.denverwater.org/contractors/construction-information/system-development-charges,,2025-12-31
Colorado,Denver,Denver Water,System Development Charge - Irrigation Only,tiered,5820,per lot,Irrigation Only,Irrigation,,,,,Inside Denver,"Minimum charge of $5,820 for the first 5,000 sq ft, and $0.87 per sq ft thereafter.",https://www.denverwater.org/contractors/construction-information/system-development-charges,,2025-12-31
Colorado,Denver,Denver Water,System Development Charge - Multifamily Residential,tiered,10040,per unit,Multifamily Residential,Multi-Family,,,,,Inside Denver,"$10,040 for the first two units, $2,420 per unit for the next 6 units, and $1,940 per unit for units over 8.",https://www.denverwater.org/contractors/construction-information/system-development-charges,,2025-12-31
Colorado,Denver,Denver Water,System Development Charge - Accessory Dwelling Unit,tiered,1940,per unit,Single-Family Residential,Accessory Dwelling Unit,,,,,Inside Denver,"Base charge of $1,940 for Accessory Dwelling Units.",https://www.denverwater.org/contractors/construction-information/system-development-charges,,2025-12-31
Colorado,Denver,Community Planning and Development,Affordable Housing Linkage Fee,per square foot,1.75,per square foot,"Single Unit, Two Unit, or Multi Unit of 9 units or fewer AND 1,600 square feet (sf) or less per unit",,,,,,Citywide,"Affordable housing linkage fee for residential development of 9 units or fewer and 1,600 square feet or less per unit. Annually adjusted for inflation.",https://www.denvergov.org/Government/Agencies-Departments-Offices/Agencies-Departments-Offices-Directory/Community-Planning-and-Development/Plan-Review-Permits-and-Inspections/Development-Fees/EHA-Ordinance-and-Affordable-Housing-Fee,Expanding Housing Affordability (EHA) ordinance; Denver Revised Municipal Code Sec. 27-154,2022-07-01
Colorado,Denver,Community Planning and Development,Affordable Housing Linkage Fee,per square foot,2.5,per square foot,"Single Unit, Two Unit, or Multi Unit of 9 units or fewer AND more than 1,600 sf per unit",,,,,,Citywide,"Affordable housing linkage fee for residential development of 9 units or fewer and more than 1,600 square feet per unit. Annually adjusted for inflation.",https://www.denvergov.org/Government/Agencies-Departments-Offices/Agencies-Departments-Offices-Directory/Community-Planning-and-Development/Plan-Review-Permits-and-Inspections/Development-Fees/EHA-Ordinance-and-Affordable-Housing-Fee,Expanding Housing Affordability (EHA) ordinance; Denver Revised Municipal Code Sec. 27-154,2022-07-01
Colorado,Denver,Community Planning and Development,Affordable Housing Linkage Fee,per square foot,7,per square foot,"All other residential uses (e.g., congregate living)",,,,,,Citywide,"Affordable housing linkage fee for all other residential uses, such as congregate living. Annually adjusted for inflation.",https://www.denvergov.org/Government/Agencies-Departments-Offices/Agencies-Departments-Offices-Directory/Community-Planning-and-Development/Plan-Review-Permits-and-Inspections/Development-Fees/EHA-Ordinance-and-Affordable-Housing-Fee,Expanding Housing Affordability (EHA) ordinance; Denver Revised Municipal Code Sec. 27-154,2025-07-01
Colorado,Denver,Community Planning and Development,Affordable Housing Linkage Fee,per square foot,3.92,per square foot,"Single Unit, Two Unit, or Multi Unit of 9 units or fewer AND 1,600 square feet (sf) or less per unit",,,,,,Citywide,"Affordable housing linkage fee for residential development of 9 units or fewer and 1,600 square feet or less per unit. Annually adjusted for inflation.",https://www.denvergov.org/Government/Agencies-Departments-Offices/Agencies-Departments-Offices-Directory/Community-Planning-and-Development/Plan-Review-Permits-and-Inspections/Development-Fees/EHA-Ordinance-and-Affordable-Housing-Fee,Expanding Housing Affordability (EHA) ordinance; Denver Revised Municipal Code Sec. 27-154,2024-07-01
Colorado,Denver,Community Planning and Development,Affordable Housing Linkage Fee,per square foot,2.5,per square foot,"Single Unit, Two Unit, or Multi Unit of 9 units or fewer AND more than 1,600 sf per unit",,,,,,Citywide,"Affordable housing linkage fee for residential development of 9 units or fewer and more than 1,600 square feet per unit. Annually adjusted for inflation.",https://www.denvergov.org/Government/Agencies-Departments-Offices/Agencies-Departments-Offices-Directory/Community-Planning-and-Development/Plan-Review-Permits-and-Inspections/Development-Fees/EHA-Ordinance-and-Affordable-Housing-Fee,Expanding Housing Affordability (EHA) ordinance; Denver Revised Municipal Code Sec. 27-154,2022-07-01
Colorado,Denver,Community Planning and Development,Affordable Housing Linkage Fee,per square foot,5.42,per square foot,"All other residential uses (e.g., congregate living)",,,,,,Citywide,"Affordable housing linkage fee for all other residential uses, such as congregate living. Annually adjusted for inflation.",https://www.denvergov.org/Government/Agencies-Departments-Offices/Agencies-Departments-Offices-Directory/Community-Planning-and-Development/Plan-Review-Permits-and-Inspections/Development-Fees/EHA-Ordinance-and-Affordable-Housing-Fee,Expanding Housing Affordability (EHA) ordinance; Denver Revised Municipal Code Sec. 27-154,2024-07-01
Colorado,Denver,Community Planning and Development,Affordable Housing Linkage Fee,per square foot,2.25,per square foot,"All other residential uses (e.g., congregate living)",,,,,,Citywide,"Affordable housing linkage fee for all other residential uses, such as congregate living. Annually adjusted for inflation.",https://www.denvergov.org/Government/Agencies-Departments-Offices/Agencies-Departments-Offices-Directory/Community-Planning-and-Development/Plan-Review-Permits-and-Inspections/Development-Fees/EHA-Ordinance-and-Affordable-Housing-Fee,Expanding Housing Affordability (EHA) ordinance; Denver Revised Municipal Code Sec. 27-154,2022-07-01
Colorado,Denver,Community Planning and Development,Affordable Housing Linkage Fee,per square foot,5,per square foot,"Single Unit, Two Unit, or Multi Unit of 9 units or fewer AND 1,600 square feet (sf) or less per unit",,,,,,Citywide,"Affordable housing linkage fee for residential development of 9 units or fewer and 1,600 square feet or less per unit. Annually adjusted for inflation.",https://www.denvergov.org/Government/Agencies-Departments-Offices/Agencies-Departments-Offices-Directory/Community-Planning-and-Development/Plan-Review-Permits-and-Inspections/Development-Fees/EHA-Ordinance-and-Affordable-Housing-Fee,Expanding Housing Affordability (EHA) ordinance; Denver Revised Municipal Code Sec. 27-154,2025-07-01
Colorado,Denver,Community Planning and Development,Affordable Housing Linkage Fee,per square foot,8,per square foot,"Single Unit, Two Unit, or Multi Unit of 9 units or fewer AND more than 1,600 sf per unit",,,,,,Citywide,"Affordable housing linkage fee for residential development of 9 units or fewer and more than 1,600 square feet per unit. Annually adjusted for inflation.",https://www.denvergov.org/Government/Agencies-Departments-Offices/Agencies-Departments-Offices-Directory/Community-Planning-and-Development/Plan-Review-Permits-and-Inspections/Development-Fees/EHA-Ordinance-and-Affordable-Housing-Fee,Expanding Housing Affordability (EHA) ordinance; Denver Revised Municipal Code Sec. 27-154,2025-07-01
Colorado,Denver,Community Planning and Development,Affordable Housing Linkage Fee,per square foot,4.33,per square foot,"Single Unit, Two Unit, or Multi Unit of 9 units or fewer AND more than 1,600 sf per unit",,,,,,Citywide,"Affordable housing linkage fee for residential development of 9 units or fewer and more than 1,600 square feet per unit. Annually adjusted for inflation.",https://www.denvergov.org/Government/Agencies-Departments-Offices/Agencies-Departments-Offices-Directory/Community-Planning-and-Development/Plan-Review-Permits-and-Inspections/Development-Fees/EHA-Ordinance-and-Affordable-Housing-Fee,Expanding Housing Affordability (EHA) ordinance; Denver Revised Municipal Code Sec. 27-154,2023-07-01
Colorado,Denver,Community Planning and Development,Affordable Housing Linkage Fee,per square foot,6.17,per square foot,"Single Unit, Two Unit, or Multi Unit of 9 units or fewer AND more than 1,600 sf per unit",,,,,,Citywide,"Affordable housing linkage fee for residential development of 9 units or fewer and more than 1,600 square feet per unit. Annually adjusted for inflation.",https://www.denvergov.org/Government/Agencies-Departments-Offices/Agencies-Departments-Offices-Directory/Community-Planning-and-Development/Plan-Review-Permits-and-Inspections/Development-Fees/EHA-Ordinance-and-Affordable-Housing-Fee,Expanding Housing Affordability (EHA) ordinance; Denver Revised Municipal Code Sec. 27-154,2024-07-01
Colorado,Denver,Community Planning and Development,Affordable Housing Linkage Fee,per square foot,3.83,per square foot,"All other residential uses (e.g., congregate living)",,,,,,Citywide,"Affordable housing linkage fee for all other residential uses, such as congregate living. Annually adjusted for inflation.",https://www.denvergov.org/Government/Agencies-Departments-Offices/Agencies-Departments-Offices-Directory/Community-Planning-and-Development/Plan-Review-Permits-and-Inspections/Development-Fees/EHA-Ordinance-and-Affordable-Housing-Fee,Expanding Housing Affordability (EHA) ordinance; Denver Revised Municipal Code Sec. 27-154,2023-07-01
Colorado,Denver,Community Planning and Development,Affordable Housing Linkage Fee,per square foot,4.33,per square foot,"Single Unit, Two Unit, or Multi Unit of 9 units or fewer AND more than 1,600 sf per unit",,,,,,Citywide,"Affordable housing linkage fee for residential development of 9 units or fewer and more than 1,600 square feet per unit. Annually adjusted for inflation.",https://www.denvergov.org/Government/Agencies-Departments-Offices/Agencies-Departments-Offices-Directory/Community-Planning-and-Development/Plan-Review-Permits-and-Inspections/Development-Fees/EHA-Ordinance-and-Affordable-Housing-Fee,Expanding Housing Affordability (EHA) ordinance; Denver Revised Municipal Code Sec. 27-154,2023-07-01
Colorado,Denver,Community Planning and Development,Affordable Housing Linkage Fee,per square foot,2.83,per square foot,"Single Unit, Two Unit, or Multi Unit of 9 units or fewer AND 1,600 square feet (sf) or less per unit",,,,,,Citywide,"Affordable housing linkage fee for residential development of 9 units or fewer and 1,600 square feet or less per unit. Annually adjusted for inflation.",https://www.denvergov.org/Government/Agencies-Departments-Offices/Agencies-Departments-Offices-Directory/Community-Planning-and-Development/Plan-Review-Permits-and-Inspections/Development-Fees/EHA-Ordinance-and-Affordable-Housing-Fee,Expanding Housing Affordability (EHA) ordinance; Denver Revised Municipal Code Sec. 27-154,2023-07-01
Colorado,Denver,Community Planning and Development,Residential Building Permit Fee,tiered,,per valuation of work,Residential,,,,,,Citywide,"Permit Fee: $1.00-$500.00: $20.00; $501.00-$2,000.00: $35.00; $2,001.00-$25,000.00: $35.00 + $8.00 per additional $1,000; $25,001.00-$50,000.00: $220.00 + $8.00 per additional $1,000; $50,001.00-$100,000.00: $420.00 + $7.00 per additional $1,000; $100,001.00-$500,000.00: $770.00 + $5.60 per additional $1,000; $500,001.00-$1,000,000.00: $3,010.00 + $4.75 per additional $1,000; $1,000,001.00 and over: $5,385.00 + $3.65 per additional $1,000. Plan Review Fee: 0 for first $2,000; 50% for $2,001 and over. Special Permit Modifications: Two-phase construction permits: Fee + 25%.",https://www.denvergov.org/Government/Agencies-Departments-Offices/Agencies-Departments-Offices-Directory/Community-Planning-and-Development/Plan-Review-Permits-and-Inspections/Development-Fees,ADMIN 138 Building Code Associated Fees Policy,2024-05-21
